"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LIBERTY","179","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LONG","183","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","12","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LONG","183","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","159","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","38","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","174","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","35","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CALHOUN","037","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","36","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","LEE","177","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","LEE","177","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MITCHELL","205","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MITCHELL","205","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","8","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","QUITMAN","239","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","39","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","STEWART","259","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","SUMTER","261","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","WEBSTER","307","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","WEBSTER","307","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","15","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","120","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","47","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","35","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","236","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","69","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","10","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","46","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED","12","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","16","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARALSON","143","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARALSON","143","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","12","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","108","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","53","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HEARD","149","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","62","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HEARD","149","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","45","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HENRY","151","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","24","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","45","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","63","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","12","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","48","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","73","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","77","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","PIKE","231","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","34","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SCHLEY","249","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","81","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","32","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","49","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","25","96.8"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","UPSON","293","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","UPSON","293","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","132","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","MAUI, MOLOKAI & LANAI ISLAND","35","MAUI & KALWAO","009","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","MAUI, MOLOKAI & LANAI ISLAND","35","MAUI & KALWAO","009","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","OAHU ISLAND","62","HONOLULU","003","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","HAWAII","15","OAHU ISLAND","62","HONOLULU","003","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","102","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","25","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED","38","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","44","31.1"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","50","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","42","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED","180","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","216","31.1"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","90","31.1"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","10","31.1"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","GEESE","GEESE - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","GUINEAS","GUINEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED","9","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","TURKEYS","TURKEYS - INVENTORY","TOTAL","NOT SPECIFIED","8","31.1"
"CENSUS","2017","END OF DEC","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","LLAMAS","LLAMAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
